date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_ranking,away_ranking,home_avg_goals,away_avg_goals,home_wins,away_wins,home_losses,away_losses,home_draws,away_draws
2014-11-18,France,Sweden,1.0,0.0,Friendly,Marseille,France,False,7,39,1.6,0.6,3,2,0,0,2,3
2014-11-18,Greece,Serbia,0.0,2.0,Friendly,Perivólia,Greece,False,18,46,0.2,1.0,0,1,3,2,2,2
2014-11-18,Hungary,Russia,1.0,2.0,Friendly,Budapest,Hungary,False,50,30,1.4,0.6,3,2,1,1,1,2
2014-11-18,Italy,Albania,1.0,0.0,Friendly,Genoa,Italy,False,11,48,1.6,0.4,4,3,0,0,1,2
2014-11-18,Romania,Denmark,2.0,0.0,Friendly,Bucharest,Romania,False,21,32,1.4,0.2,4,2,0,2,1,1
2014-11-18,Scotland,England,1.0,3.0,Friendly,Glasgow,Scotland,False,37,20,1.2,0.8,3,5,1,0,1,0
2014-11-18,Slovakia,Finland,2.0,1.0,Friendly,Žilina,Slovakia,False,24,63,1.8,0.4,5,2,0,2,0,1
2014-11-18,Spain,Germany,0.0,1.0,Friendly,Vigo,Spain,False,10,1,2.6,0.8,3,3,2,1,0,1
2014-11-18,Ukraine,Lithuania,0.0,0.0,Friendly,Kyiv,Ukraine,False,19,92,1.4,0.2,4,2,1,3,0,0
2015-01-19,Finland,Sweden,1.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,True,70,44,1.0,1.4,1,1,3,1,1,3
2015-02-18,Kazakhstan,Moldova,1.0,1.0,Friendly,Antalya,Turkey,True,139,121,0.8,2.6,0,0,4,4,1,1
2015-03-25,Georgia,Malta,2.0,0.0,Friendly,Tbilisi,Georgia,False,126,145,1.2,1.4,2,0,3,4,0,1
2015-03-25,Scotland,Northern Ireland,1.0,0.0,Friendly,Glasgow,Scotland,False,39,43,1.2,1.4,2,3,2,1,1,1
2015-03-27,England,Lithuania,4.0,0.0,UEFA Euro qualification,London,England,False,17,94,2.8,0.4,5,2,0,2,0,1
2015-03-27,Liechtenstein,Austria,0.0,5.0,UEFA Euro qualification,Vaduz,Liechtenstein,False,123,23,0.2,1.8,1,4,3,0,1,1
2015-03-27,North Macedonia,Belarus,1.0,2.0,UEFA Euro qualification,Skopje,North Macedonia,False,108,98,1.2,2.2,2,1,3,3,0,1
2015-03-27,Moldova,Sweden,0.0,2.0,UEFA Euro qualification,Chișinău,Moldova,False,122,45,0.6,1.4,0,1,3,2,2,2
2015-03-27,Slovakia,Luxembourg,3.0,0.0,UEFA Euro qualification,Žilina,Slovakia,False,22,136,2.0,0.6,5,0,0,3,0,2
2015-03-27,Slovenia,San Marino,6.0,0.0,UEFA Euro qualification,Ljubljana,Slovenia,False,48,181,0.8,0.8,2,0,2,4,0,1
2015-03-27,Spain,Ukraine,1.0,0.0,UEFA Euro qualification,Seville,Spain,False,11,31,2.6,0.8,3,3,2,1,0,1
2015-03-27,Switzerland,Estonia,3.0,0.0,UEFA Euro qualification,Lucerne,Switzerland,False,12,87,2.0,1.6,2,2,3,2,0,1
2015-03-28,Andorra,Bosnia and Herzegovina,0.0,3.0,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False,201,30,0.4,4.0,0,1,5,2,0,2
2015-03-28,Azerbaijan,Malta,2.0,0.0,UEFA Euro qualification,Baku,Azerbaijan,False,139,145,0.4,3.0,0,0,5,4,0,1
2015-03-28,Belgium,Cyprus,5.0,0.0,UEFA Euro qualification,Brussels,Belgium,False,4,85,2.2,0.4,3,2,0,3,2,0
2015-03-28,Bulgaria,Italy,2.0,2.0,UEFA Euro qualification,Sofia,Bulgaria,False,71,10,1.2,1.2,2,4,2,0,1,1
2015-03-28,Croatia,Norway,5.0,1.0,UEFA Euro qualification,Zagreb,Croatia,False,19,70,2.4,0.2,4,3,0,2,1,0
2015-03-28,Czech Republic,Latvia,1.0,1.0,UEFA Euro qualification,Prague,Czech Republic,False,0,95,2.2,1.4,4,1,1,2,0,2
2015-03-28,Israel,Wales,0.0,3.0,UEFA Euro qualification,Haifa,Israel,False,26,37,2.0,1.0,3,2,1,1,0,2
2015-03-28,Kazakhstan,Iceland,0.0,3.0,UEFA Euro qualification,Astana,Kazakhstan,False,138,35,1.0,2.2,0,3,3,2,2,0
2015-03-28,Netherlands,Turkey,1.0,1.0,UEFA Euro qualification,Amsterdam,Netherlands,False,5,56,2.0,1.4,2,2,3,2,0,1
2015-03-29,Albania,Armenia,2.0,1.0,UEFA Euro qualification,Elbasan,Albania,False,61,79,1.2,0.6,2,0,1,4,2,1
2015-03-29,France,Denmark,2.0,0.0,Friendly,Saint-Étienne,France,False,8,28,1.6,0.6,3,2,0,2,2,1
2015-03-29,Georgia,Germany,0.0,2.0,UEFA Euro qualification,Tbilisi,Georgia,False,126,1,1.2,1.4,2,3,3,1,0,1
2015-03-29,Hungary,Greece,0.0,0.0,UEFA Euro qualification,Budapest,Hungary,False,46,27,1.0,1.0,2,0,2,4,1,1
2015-03-29,Republic of Ireland,Poland,1.0,1.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,66,34,2.2,1.6,2,4,2,0,1,1
2015-03-29,Northern Ireland,Finland,2.0,1.0,UEFA Euro qualification,Belfast,Northern Ireland,False,43,78,1.2,0.8,3,1,2,3,0,1
2015-03-29,Portugal,Serbia,2.0,1.0,UEFA Euro qualification,Lisbon,Portugal,False,7,40,0.6,1.4,2,1,3,2,0,2
2015-03-29,Romania,Faroe Islands,1.0,0.0,UEFA Euro qualification,Ploiești,Romania,False,14,105,1.6,0.2,4,2,0,3,1,0
2015-03-29,Scotland,Gibraltar,6.0,1.0,UEFA Euro qualification,Glasgow,Scotland,False,39,205,1.2,1.0,3,1,1,4,1,0
2015-03-31,Austria,Bosnia and Herzegovina,1.0,1.0,Friendly,Vienna,Austria,False,23,30,2.0,0.4,4,1,0,2,1,2
2015-03-31,Estonia,Iceland,1.0,1.0,Friendly,Tallinn,Estonia,False,87,35,0.2,1.0,1,3,3,2,1,0
2015-03-31,Israel,Belgium,0.0,1.0,UEFA Euro qualification,Jerusalem,Israel,False,26,4,2.0,1.6,3,3,2,0,0,2
2015-03-31,Italy,England,1.0,1.0,Friendly,Turin,Italy,False,10,17,1.4,0.8,3,5,0,0,2,0
2015-03-31,Liechtenstein,San Marino,1.0,0.0,Friendly,Eschen,Liechtenstein,False,123,181,0.2,2.2,1,0,3,4,1,1
2015-03-31,Luxembourg,Turkey,1.0,2.0,Friendly,Luxembourg,Luxembourg,False,136,56,0.6,2.8,0,1,4,2,1,2
2015-03-31,Netherlands,Spain,2.0,0.0,Friendly,Amsterdam,Netherlands,False,5,11,2.2,1.2,2,3,2,2,1,0
2015-03-31,Russia,Kazakhstan,0.0,0.0,Friendly,Khimki,Russia,False,33,138,1.6,0.8,2,0,1,4,2,1
2015-03-31,Slovakia,Czech Republic,1.0,0.0,Friendly,Žilina,Slovakia,False,22,0,2.4,0.6,5,4,0,0,0,1
2015-03-31,Ukraine,Latvia,1.0,1.0,Friendly,Lviv,Ukraine,False,31,95,1.2,0.2,3,0,1,2,1,3
2015-06-05,Hungary,Lithuania,4.0,0.0,Friendly,Debrecen,Hungary,False,42,96,0.8,0.6,2,1,1,3,2,1
2015-06-07,Croatia,Gibraltar,4.0,0.0,Friendly,Varaždin,Croatia,False,18,205,3.0,0.4,4,0,0,5,1,0
2015-06-07,France,Belgium,3.0,4.0,Friendly,Saint-Denis,France,False,9,2,1.8,0.4,4,3,0,0,1,2
2015-06-07,Republic of Ireland,England,0.0,0.0,Friendly,Dublin,Republic of Ireland,False,60,15,2.2,0.8,2,4,1,0,2,1
2015-06-07,Russia,Belarus,4.0,2.0,Friendly,Khimki,Russia,False,26,80,0.8,0.8,1,1,1,3,3,1
2015-06-07,Serbia,Azerbaijan,4.0,1.0,Friendly,Sankt Pölten,Austria,True,45,115,1.0,1.8,1,1,3,4,1,0
2015-06-08,Denmark,Montenegro,2.0,1.0,Friendly,Viborg,Denmark,False,29,70,0.8,1.4,1,1,3,2,1,2
2015-06-08,Malta,Lithuania,2.0,0.0,Friendly,Attard,Malta,False,145,96,0.2,1.8,0,0,4,4,1,1
2015-06-08,Norway,Sweden,0.0,0.0,Friendly,Oslo,Norway,False,64,39,1.4,1.4,3,2,2,2,0,1
2015-06-08,Turkey,Bulgaria,4.0,0.0,Friendly,Istanbul,Turkey,False,57,62,1.6,1.2,2,1,1,2,2,2
2015-06-09,Finland,Estonia,0.0,2.0,Friendly,Turku,Finland,False,78,91,0.6,1.4,1,1,4,2,0,2
2015-06-09,Georgia,Ukraine,1.0,2.0,Friendly,Linz,Austria,True,139,35,1.0,1.4,2,2,3,1,0,2
2015-06-09,Luxembourg,Moldova,0.0,0.0,Friendly,Luxembourg,Luxembourg,False,131,124,0.6,3.0,0,0,5,3,0,2
2015-06-10,Switzerland,Liechtenstein,3.0,0.0,Friendly,Thun,Switzerland,False,11,129,2.2,0.6,3,2,2,2,0,1
2015-06-12,Andorra,Cyprus,1.0,3.0,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False,204,87,0.4,4.0,0,2,5,3,0,0
2015-06-12,Bosnia and Herzegovina,Israel,3.0,1.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,32,40,1.0,1.0,1,3,1,2,3,0
2015-06-12,Croatia,Italy,1.0,1.0,UEFA Euro qualification,Split,Croatia,False,18,13,3.4,0.4,4,2,0,0,1,3
2015-06-12,Iceland,Czech Republic,2.0,1.0,UEFA Euro qualification,Reykjavík,Iceland,False,37,0,1.6,1.2,2,3,2,1,1,1
2015-06-12,Kazakhstan,Turkey,0.0,1.0,UEFA Euro qualification,Almaty,Kazakhstan,False,133,57,0.8,2.2,0,3,3,0,2,2
2015-06-12,Latvia,Netherlands,0.0,2.0,UEFA Euro qualification,Riga,Latvia,False,82,6,0.6,2.4,0,3,2,1,3,1
2015-06-12,Malta,Bulgaria,0.0,1.0,UEFA Euro qualification,Attard,Malta,False,145,62,0.6,1.2,1,0,3,3,1,2
2015-06-12,Norway,Azerbaijan,0.0,0.0,UEFA Euro qualification,Oslo,Norway,False,64,115,0.8,1.4,2,1,2,4,1,0
2015-06-12,Wales,Belgium,1.0,0.0,UEFA Euro qualification,Cardiff,Wales,False,22,2,1.4,0.4,3,4,0,0,2,1
2015-06-13,Albania,France,1.0,0.0,Friendly,Elbasan,Albania,False,51,9,1.4,0.8,2,3,1,1,2,1
2015-06-13,Armenia,Portugal,2.0,3.0,UEFA Euro qualification,Yerevan,Armenia,False,84,7,0.6,1.8,0,3,4,2,1,0
2015-06-13,Denmark,Serbia,2.0,0.0,UEFA Euro qualification,Copenhagen,Denmark,False,29,45,1.0,1.4,2,2,3,3,0,0
2015-06-13,Faroe Islands,Greece,2.0,1.0,UEFA Euro qualification,Tórshavn,Faroe Islands,False,102,25,0.4,1.4,1,0,4,3,0,2
2015-06-13,Finland,Hungary,0.0,1.0,UEFA Euro qualification,Helsinki,Finland,False,78,42,0.6,1.4,1,3,4,1,0,1
2015-06-13,Gibraltar,Germany,0.0,7.0,UEFA Euro qualification,Faro,Portugal,True,205,1,0.2,4.8,0,3,5,1,0,1
2015-06-13,Republic of Ireland,Scotland,1.0,1.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,60,28,1.8,0.6,1,3,1,1,3,1
2015-06-13,Northern Ireland,Romania,0.0,0.0,UEFA Euro qualification,Belfast,Northern Ireland,False,44,12,1.2,0.8,3,4,2,0,0,1
2015-06-13,Poland,Georgia,4.0,0.0,UEFA Euro qualification,Warsaw,Poland,False,32,139,3.2,0.6,3,2,0,3,2,0
2015-06-14,Belarus,Spain,0.0,1.0,UEFA Euro qualification,Barysaw,Belarus,False,80,10,1.0,2.6,1,3,4,2,0,0
2015-06-14,Estonia,San Marino,2.0,0.0,UEFA Euro qualification,Tallinn,Estonia,False,91,192,0.8,0.8,2,0,1,4,2,1
2015-06-14,Liechtenstein,Moldova,1.0,1.0,UEFA Euro qualification,Vaduz,Liechtenstein,False,129,124,0.4,2.0,2,0,3,2,0,3
2015-06-14,Lithuania,Switzerland,1.0,2.0,UEFA Euro qualification,Vilnius,Lithuania,False,96,11,0.0,2.8,0,4,4,1,1,0
2015-06-14,Russia,Austria,0.0,1.0,UEFA Euro qualification,Moscow,Russia,False,26,20,1.4,1.0,2,4,1,0,2,1
2015-06-14,Slovakia,North Macedonia,2.0,1.0,UEFA Euro qualification,Žilina,Slovakia,False,17,100,2.2,0.4,5,1,0,4,0,0
2015-06-14,Slovenia,England,2.0,3.0,UEFA Euro qualification,Ljubljana,Slovenia,False,48,15,2.0,0.8,3,3,2,0,0,2
2015-06-14,Sweden,Montenegro,3.0,1.0,UEFA Euro qualification,Solna,Sweden,False,39,70,0.6,0.6,1,1,2,2,2,2
2015-06-14,Ukraine,Luxembourg,3.0,0.0,UEFA Euro qualification,Lviv,Ukraine,False,35,131,1.2,0.6,2,0,1,4,2,1
2015-06-16,Italy,Portugal,0.0,1.0,Friendly,Geneva,Switzerland,True,13,7,1.2,1.0,1,4,0,1,4,0
2015-06-16,Poland,Greece,0.0,0.0,Friendly,Gdańsk,Poland,False,32,25,2.6,0.6,3,0,0,4,2,1
2015-09-03,Azerbaijan,Croatia,0.0,0.0,UEFA Euro qualification,Baku,Azerbaijan,False,110,14,0.6,2.2,1,3,3,0,1,2
2015-09-03,Belgium,Bosnia and Herzegovina,3.0,1.0,UEFA Euro qualification,Brussels,Belgium,False,2,30,2.0,0.8,3,2,1,1,1,2
2015-09-03,Bulgaria,Norway,0.0,1.0,UEFA Euro qualification,Sofia,Bulgaria,False,68,69,1.0,1.8,1,1,2,2,2,2
2015-09-03,Cyprus,Wales,0.0,1.0,UEFA Euro qualification,Nicosia,Cyprus,False,86,9,2.0,2.0,2,3,3,0,0,2
2015-09-03,Czech Republic,Kazakhstan,2.0,1.0,UEFA Euro qualification,Plzeň,Czech Republic,False,0,145,1.6,1.4,2,0,2,3,1,2
2015-09-03,Israel,Andorra,4.0,0.0,UEFA Euro qualification,Haifa,Israel,False,46,202,1.6,1.6,2,0,3,5,0,0
2015-09-03,Italy,Malta,1.0,0.0,UEFA Euro qualification,Florence,Italy,False,16,160,1.0,1.0,1,1,1,3,3,1
2015-09-03,Netherlands,Iceland,0.0,1.0,UEFA Euro qualification,Amsterdam,Netherlands,False,12,23,2.2,0.6,3,2,1,2,1,1
2015-09-03,Turkey,Latvia,1.0,1.0,UEFA Euro qualification,Konya,Turkey,False,46,90,2.2,0.6,4,0,0,2,1,3
2015-09-04,Denmark,Albania,0.0,0.0,UEFA Euro qualification,Copenhagen,Denmark,False,22,25,1.4,1.2,3,3,2,1,0,1
2015-09-04,Faroe Islands,Northern Ireland,1.0,3.0,UEFA Euro qualification,Tórshavn,Faroe Islands,False,75,41,0.6,1.0,2,2,3,2,0,1
2015-09-04,Georgia,Scotland,1.0,0.0,UEFA Euro qualification,Tbilisi,Georgia,False,147,31,0.6,2.4,1,3,4,1,0,1
2015-09-04,Germany,Poland,3.0,1.0,UEFA Euro qualification,Frankfurt am Main,Germany,False,3,34,3.0,0.2,4,2,0,0,1,3
2015-09-04,Gibraltar,Republic of Ireland,0.0,4.0,UEFA Euro qualification,Faro,Portugal,True,205,51,0.2,4.8,0,0,5,1,0,4
2015-09-04,Greece,Finland,0.0,1.0,UEFA Euro qualification,Piraeus,Greece,False,44,92,0.2,1.0,0,1,3,4,2,0
2015-09-04,Hungary,Romania,0.0,0.0,UEFA Euro qualification,Budapest,Hungary,False,37,7,1.4,0.4,3,4,1,0,1,1
2015-09-04,Portugal,France,0.0,1.0,Friendly,Lisbon,Portugal,False,6,24,1.6,0.6,5,2,0,2,0,1
2015-09-04,Serbia,Armenia,2.0,0.0,UEFA Euro qualification,Novi Sad,Serbia,False,66,83,1.6,1.6,2,0,3,4,0,1
2015-09-05,Austria,Moldova,1.0,0.0,UEFA Euro qualification,Vienna,Austria,False,13,124,1.8,0.2,4,0,0,2,1,3
2015-09-05,Estonia,Lithuania,1.0,0.0,UEFA Euro qualification,Tallinn,Estonia,False,80,109,1.0,0.8,2,0,1,4,2,1
2015-09-05,Luxembourg,North Macedonia,1.0,0.0,UEFA Euro qualification,Luxembourg,Luxembourg,False,141,104,0.2,2.2,0,1,4,4,1,0
2015-09-05,Montenegro,Liechtenstein,2.0,0.0,UEFA Euro qualification,Podgorica,Montenegro,False,77,150,0.6,1.4,0,2,3,2,2,1
2015-09-05,Russia,Sweden,1.0,0.0,UEFA Euro qualification,Moscow,Russia,False,32,36,1.2,1.0,2,2,2,2,1,1
2015-09-05,San Marino,England,0.0,6.0,UEFA Euro qualification,Serravalle,San Marino,False,193,10,0.0,2.6,0,3,4,0,1,2
2015-09-05,Spain,Slovakia,2.0,0.0,UEFA Euro qualification,Oviedo,Spain,False,11,15,1.0,0.6,3,5,2,0,0,0
2015-09-05,Switzerland,Slovenia,3.0,2.0,UEFA Euro qualification,Basel,Switzerland,False,17,45,3.2,0.2,5,3,0,2,0,0
2015-09-05,Ukraine,Belarus,3.0,1.0,UEFA Euro qualification,Lviv,Ukraine,False,29,97,1.2,0.6,2,1,1,4,2,0
2015-09-06,Bosnia and Herzegovina,Andorra,3.0,0.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,30,202,1.6,1.6,2,0,2,5,1,0
2015-09-06,Cyprus,Belgium,0.0,1.0,UEFA Euro qualification,Nicosia,Cyprus,False,86,2,1.8,1.8,2,4,3,1,0,0
2015-09-06,Iceland,Kazakhstan,0.0,0.0,UEFA Euro qualification,Reykjavík,Iceland,False,23,145,1.6,0.8,3,0,1,3,1,2
2015-09-06,Italy,Bulgaria,1.0,0.0,UEFA Euro qualification,Palermo,Italy,False,16,68,1.0,1.0,1,1,1,2,3,2
2015-09-06,Latvia,Czech Republic,1.0,2.0,UEFA Euro qualification,Riga,Latvia,False,90,0,0.6,2.2,0,2,2,2,3,1
2015-09-06,Malta,Azerbaijan,2.0,2.0,UEFA Euro qualification,Attard,Malta,False,160,110,0.4,1.2,1,1,4,2,0,2
2015-09-06,Norway,Croatia,2.0,0.0,UEFA Euro qualification,Oslo,Norway,False,69,14,0.6,1.0,2,2,1,0,2,3
2015-09-06,Turkey,Netherlands,3.0,0.0,UEFA Euro qualification,Konya,Turkey,False,46,12,1.8,0.6,3,3,0,1,2,1
2015-09-06,Wales,Israel,0.0,0.0,UEFA Euro qualification,Cardiff,Wales,False,9,46,1.4,0.2,4,2,0,3,1,0
2015-09-07,Albania,Portugal,0.0,1.0,UEFA Euro qualification,Elbasan,Albania,False,25,6,0.8,0.6,2,4,1,1,2,0
2015-09-07,Armenia,Denmark,0.0,0.0,UEFA Euro qualification,Yerevan,Armenia,False,83,22,0.6,2.2,0,2,5,2,0,1
2015-09-07,Finland,Faroe Islands,1.0,0.0,UEFA Euro qualification,Helsinki,Finland,False,92,75,0.6,1.0,2,2,3,3,0,0
2015-09-07,France,Serbia,2.0,1.0,Friendly,Bordeaux,France,False,24,66,1.4,1.0,3,3,2,2,0,0
2015-09-07,Republic of Ireland,Georgia,1.0,0.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,51,147,1.2,0.6,1,2,1,3,3,0
2015-09-07,Northern Ireland,Hungary,1.0,1.0,UEFA Euro qualification,Belfast,Northern Ireland,False,41,37,1.0,1.0,2,2,2,1,1,2
2015-09-07,Poland,Gibraltar,8.0,1.0,UEFA Euro qualification,Warsaw,Poland,False,34,205,2.0,0.8,2,0,1,5,2,0
2015-09-07,Romania,Greece,0.0,0.0,UEFA Euro qualification,Bucharest,Romania,False,7,44,1.0,0.0,3,0,0,3,2,2
2015-09-07,Scotland,Germany,2.0,3.0,UEFA Euro qualification,Glasgow,Scotland,False,31,3,1.8,1.2,2,5,2,0,1,0
2015-09-08,Belarus,Luxembourg,2.0,0.0,UEFA Euro qualification,Barysaw,Belarus,False,97,141,1.0,2.4,1,1,4,3,0,1
2015-09-08,England,Switzerland,2.0,0.0,UEFA Euro qualification,London,England,False,10,17,2.8,0.6,3,5,0,0,2,0
2015-09-08,Liechtenstein,Russia,0.0,7.0,UEFA Euro qualification,Vaduz,Liechtenstein,False,150,32,0.4,2.2,1,3,3,1,1,1
2015-09-08,Lithuania,San Marino,2.0,1.0,UEFA Euro qualification,Vilnius,Lithuania,False,109,193,0.2,2.6,0,0,5,4,0,1
2015-09-08,North Macedonia,Spain,0.0,1.0,UEFA Euro qualification,Skopje,North Macedonia,False,104,11,0.4,1.6,0,3,5,2,0,0
2015-09-08,Moldova,Montenegro,0.0,2.0,UEFA Euro qualification,Chișinău,Moldova,False,124,77,0.4,1.0,0,1,2,3,3,1
2015-09-08,Slovakia,Ukraine,0.0,0.0,UEFA Euro qualification,Žilina,Slovakia,False,15,29,1.6,0.8,4,3,1,1,0,1
2015-09-08,Slovenia,Estonia,1.0,0.0,UEFA Euro qualification,Maribor,Slovenia,False,45,80,2.6,1.8,2,3,3,1,0,1
2015-09-08,Sweden,Austria,1.0,4.0,UEFA Euro qualification,Solna,Sweden,False,36,13,1.0,0.6,2,4,2,0,1,1
2015-10-08,Albania,Serbia,0.0,2.0,UEFA Euro qualification,Elbasan,Albania,False,32,63,0.6,0.6,2,2,2,3,1,0
2015-10-08,France,Armenia,4.0,0.0,Friendly,Nice,France,False,22,91,1.6,1.2,3,0,2,4,0,1
2015-10-08,Georgia,Gibraltar,4.0,0.0,UEFA Euro qualification,Tbilisi,Georgia,False,110,205,0.4,1.8,1,0,4,5,0,0
2015-10-08,Hungary,Faroe Islands,2.0,1.0,UEFA Euro qualification,Budapest,Hungary,False,33,85,1.2,0.2,2,2,0,3,3,0
2015-10-08,Republic of Ireland,Germany,1.0,0.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,54,2,1.4,0.4,2,5,0,0,3,0
2015-10-08,Northern Ireland,Greece,3.0,1.0,UEFA Euro qualification,Belfast,Northern Ireland,False,35,44,1.2,0.8,2,0,1,2,2,3
2015-10-08,Portugal,Denmark,1.0,0.0,UEFA Euro qualification,Braga,Portugal,False,4,28,1.4,0.8,4,2,1,1,0,2
2015-10-08,Romania,Finland,1.0,1.0,UEFA Euro qualification,Bucharest,Romania,False,13,64,0.6,0.0,2,2,0,3,3,0
2015-10-08,Scotland,Poland,2.0,2.0,UEFA Euro qualification,Glasgow,Scotland,False,40,43,2.0,1.2,2,2,2,1,1,2
2015-10-09,England,Estonia,2.0,0.0,UEFA Euro qualification,London,England,False,10,87,2.4,0.6,3,3,0,1,2,1
2015-10-09,Liechtenstein,Sweden,0.0,2.0,UEFA Euro qualification,Vaduz,Liechtenstein,False,156,45,0.4,2.6,1,2,3,2,1,1
2015-10-09,North Macedonia,Ukraine,0.0,2.0,UEFA Euro qualification,Skopje,North Macedonia,False,132,24,0.4,1.6,0,3,5,0,0,2
2015-10-09,Moldova,Russia,1.0,2.0,UEFA Euro qualification,Chișinău,Moldova,False,132,26,0.2,1.2,0,3,3,1,2,1
2015-10-09,Montenegro,Austria,2.0,3.0,UEFA Euro qualification,Podgorica,Montenegro,False,72,11,1.4,1.2,2,4,2,0,1,1
2015-10-09,Slovakia,Belarus,0.0,1.0,UEFA Euro qualification,Žilina,Slovakia,False,18,98,1.2,0.6,3,2,1,3,1,0
2015-10-09,Slovenia,Lithuania,1.0,1.0,UEFA Euro qualification,Ljubljana,Slovenia,False,46,116,2.4,1.8,2,1,3,4,0,0
2015-10-09,Spain,Luxembourg,4.0,0.0,UEFA Euro qualification,Logroño,Spain,False,6,142,1.0,0.4,4,1,1,3,0,1
2015-10-09,Switzerland,San Marino,7.0,0.0,UEFA Euro qualification,St. Gallen,Switzerland,False,12,196,2.2,1.0,4,0,1,5,0,0
2015-10-10,Andorra,Belgium,1.0,4.0,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False,205,3,0.2,3.6,0,4,5,1,0,0
2015-10-10,Azerbaijan,Italy,1.0,3.0,UEFA Euro qualification,Baku,Azerbaijan,False,105,17,1.0,1.2,1,2,1,1,3,2
2015-10-10,Bosnia and Herzegovina,Wales,2.0,0.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,30,8,2.2,1.0,3,3,1,0,1,2
2015-10-10,Croatia,Bulgaria,3.0,0.0,UEFA Euro qualification,Zagreb,Croatia,False,16,78,2.0,0.8,2,1,1,3,2,1
2015-10-10,Czech Republic,Turkey,0.0,2.0,UEFA Euro qualification,Prague,Czech Republic,False,0,37,1.2,1.2,2,4,2,0,1,1
2015-10-10,Iceland,Latvia,2.0,2.0,UEFA Euro qualification,Reykjavík,Iceland,False,23,103,1.4,0.4,3,0,0,2,2,3
2015-10-10,Israel,Cyprus,1.0,2.0,UEFA Euro qualification,Jerusalem,Israel,False,47,114,1.0,1.4,1,2,3,3,1,0
2015-10-10,Kazakhstan,Netherlands,1.0,2.0,UEFA Euro qualification,Astana,Kazakhstan,False,142,14,0.2,1.2,0,2,3,2,2,1
2015-10-10,Norway,Malta,2.0,0.0,UEFA Euro qualification,Oslo,Norway,False,34,157,0.8,1.0,2,1,1,3,2,1
2015-10-11,Armenia,Albania,0.0,3.0,UEFA Euro qualification,Yerevan,Armenia,False,91,32,0.6,2.2,0,2,4,2,1,1
2015-10-11,Denmark,France,1.0,2.0,Friendly,Copenhagen,Denmark,False,28,22,0.8,0.4,2,3,1,2,2,0
2015-10-11,Faroe Islands,Romania,0.0,3.0,UEFA Euro qualification,Tórshavn,Faroe Islands,False,85,13,0.8,1.6,1,1,4,0,0,4
2015-10-11,Finland,Northern Ireland,1.0,1.0,UEFA Euro qualification,Helsinki,Finland,False,64,35,0.6,0.8,2,3,2,0,1,2
2015-10-11,Germany,Georgia,2.0,1.0,UEFA Euro qualification,Leipzig,Germany,False,2,110,3.0,0.8,4,2,1,3,0,0
2015-10-11,Gibraltar,Scotland,0.0,6.0,UEFA Euro qualification,Faro,Portugal,True,205,40,0.2,5.4,0,1,5,2,0,2
2015-10-11,Greece,Hungary,4.0,3.0,UEFA Euro qualification,Piraeus,Greece,False,44,33,0.4,1.2,0,3,3,0,2,2
2015-10-11,Poland,Republic of Ireland,2.0,1.0,UEFA Euro qualification,Warsaw,Poland,False,43,54,3.0,1.2,2,3,1,0,2,2
2015-10-11,Serbia,Portugal,1.0,2.0,UEFA Euro qualification,Belgrade,Serbia,False,63,4,1.8,1.0,3,4,2,1,0,0
2015-10-12,Austria,Liechtenstein,3.0,0.0,UEFA Euro qualification,Vienna,Austria,False,11,156,2.0,0.8,4,0,0,4,1,1
2015-10-12,Belarus,North Macedonia,0.0,0.0,UEFA Euro qualification,Barysaw,Belarus,False,98,132,1.2,1.6,2,0,3,5,0,0
2015-10-12,Estonia,Switzerland,0.0,1.0,UEFA Euro qualification,Tallinn,Estonia,False,87,12,1.0,0.6,3,4,2,1,0,0
2015-10-12,Lithuania,England,0.0,3.0,UEFA Euro qualification,Vilnius,Lithuania,False,116,10,0.8,1.4,1,4,3,0,1,1
2015-10-12,Luxembourg,Slovakia,2.0,4.0,UEFA Euro qualification,Luxembourg,Luxembourg,False,142,18,0.2,1.8,1,2,3,2,1,1
2015-10-12,Russia,Montenegro,2.0,0.0,UEFA Euro qualification,Moscow,Russia,False,26,72,2.8,0.8,4,2,1,3,0,0
2015-10-12,San Marino,Slovenia,0.0,2.0,UEFA Euro qualification,Serravalle,San Marino,False,196,46,0.2,3.6,0,2,5,2,0,1
2015-10-12,Sweden,Moldova,2.0,0.0,UEFA Euro qualification,Solna,Sweden,False,45,132,1.2,1.2,2,0,2,3,1,2
2015-10-12,Ukraine,Spain,0.0,1.0,UEFA Euro qualification,Kyiv,Ukraine,False,24,6,2.0,0.4,4,4,0,1,1,0
2015-10-13,Belgium,Israel,3.0,1.0,UEFA Euro qualification,Brussels,Belgium,False,3,47,2.4,1.2,4,1,1,3,0,1
